,Brand_Name,Variant,Price,Manufacturing_Year,Fuel_type,Kms_run,Engine,Owner,Transmission,Mileage
4688,2016 Mahindra KUV 100,mFALCON G80 K8,"4,24,000",2016,Petrol,"19,022 Kms",1198 cc,1st Owner,Manual,18.5 kmpl
4689,2016 Honda Brio,1.2 E MT,"4,31,000",2016,Petrol,"43,771 Kms",1198 cc,1st Owner,Manual,18.9 kmpl
4690,2019 Hyundai Grand i10,1.2 Kappa Sportz BSIV,"6,08,000",2019,Petrol,"9,369 Kms",1197 cc,1st Owner,Manual,19.7 kmpl
4691,2010 Maruti Alto,LXi BSIII,"2,30,500",2010,Petrol,"60,998 Kms",796 cc,1st Owner,Manual,20.36 kmpl
4692,2008 Hyundai i10,Sportz,"2,73,500",2008,Petrol,"93,398 Kms",1197 cc,1st Owner,Automatic,22 kmpl
4693,2018 Renault KWID,Climber 1.0 AMT Opt,"4,99,568",2018,Petrol,"17,000 Kms",999 cc,1st Owner,Manual,18.9 kmpl
4694,2019 Hyundai Grand i10,Sportz,"6,36,500",2019,Petrol,"7,129 Kms",1197 cc,1st Owner,Manual,22.05 kmpl
4695,2015 Maruti Alto 800,VXI,"3,11,500",2015,Petrol,"31,308 Kms",796 cc,2nd Owner,Manual,19.81 kmpl
4696,2008 Hyundai i10,Magna 1.1,"2,41,000",2008,Petrol,"43,582 Kms",1086 cc,2nd Owner,Manual,18.9 kmpl
4697,2013 Hyundai Grand i10,1.2 Kappa Asta,"4,52,760",2013,Petrol,"44,110 Kms",1197 cc,1st Owner,Manual,18.9 kmpl
4698,2016 Hyundai Grand i10,Sportz,"5,26,500",2016,Petrol,"18,740 Kms",1197 cc,1st Owner,Automatic,24.04 kmpl
4699,2018 Renault KWID,1.0 RXT AMT BSIV,"4,77,000",2018,Petrol,"24,416 Kms",999 cc,1st Owner,Automatic,18.2 kmpl
4700,2018 Honda Jazz,V CVT,"7,24,000",2018,Petrol,"19,101 Kms",1199 cc,2nd Owner,Manual,18.7 kmpl
4701,2015 Honda Jazz,1.2 SV i VTEC,"6,11,871",2015,Petrol,"26,166 Kms",1199 cc,1st Owner,Manual,21.74 kmpl
4702,2017 Renault KWID,1.0 RXT Opt,"4,58,532",2017,Petrol,"23,390 Kms",999 cc,1st Owner,Manual,24.7 kmpl
4703,2018 Maruti Alto 800,LXI,"3,57,000",2017,Petrol,"42,752 Kms",796 cc,1st Owner,Manual,23.1 kmpl
4704,2018 Maruti Celerio,ZXI MT BSIV,"4,96,500",2017,Petrol,"20,605 Kms",998 cc,1st Owner,KA53,Comprehensive
4705,2016 Maruti Alto 800,LXI,"3,28,000",2016,Petrol,"53,908 Kms",796 cc,1st Owner,Manual,18.9 kmpl
4706,2019 Hyundai Grand i10,Magna,"5,78,000",2019,Petrol,"21,238 Kms",1197 cc,1st Owner,Manual,19.81 kmpl
4707,2012 Hyundai i10,Magna 1.1L,"3,49,500",2012,Petrol,"30,858 Kms",1086 cc,1st Owner,Automatic,23.1 kmpl
4708,2016 Maruti Celerio,VXI AT,"4,86,326",2016,Petrol,"26,832 Kms",998 cc,1st Owner,Automatic,24.04 kmpl
4709,2018 Renault KWID,1.0 RXT AMT,"4,56,500",2018,Petrol,"21,565 Kms",999 cc,1st Owner,Manual,18.9 kmpl
4710,2017 Hyundai Grand i10,Sportz,"5,62,000",2017,Petrol,"21,163 Kms",1197 cc,1st Owner,Manual,20.36 kmpl
4711,2011 Hyundai i10,Sportz Option,"3,08,500",2011,Petrol,"63,300 Kms",1197 cc,2nd Owner,Manual,20.3 kmpl
4712,2019 Hyundai Santro,Asta BSIV,"5,71,500",2018,Petrol,"21,853 Kms",1086 cc,1st Owner,Automatic,24.04 kmpl
4713,2018 Renault KWID,AMT,"4,67,000",2018,Petrol,"20,965 Kms",999 cc,1st Owner,Manual,18.9 kmpl
4714,2016 Hyundai Grand i10,Sportz,"5,16,000",2016,Petrol,"28,974 Kms",1197 cc,1st Owner,Manual,18.9 kmpl
4715,2017 Hyundai Grand i10,Sportz,"5,10,000",2017,Petrol,"49,814 Kms",1197 cc,1st Owner,Manual,17.5 kmpl
4716,2009 Maruti Swift Dzire,VXi,"3,29,000",2009,Petrol,"86,950 Kms",1298 cc,2nd Owner,Automatic,18.9 kmpl
4717,2015 Hyundai Grand i10,AT Asta,"5,15,500",2015,Petrol,"26,776 Kms",1197 cc,2nd Owner,Manual,19.4 kmpl
4718,2013 Honda Brio,S MT,"3,66,827",2013,Petrol,"51,544 Kms",1198 cc,2nd Owner,KA03,Comprehensive
4719,2013 Hyundai EON,Magna,"2,86,000",2013,Petrol,"34,000 Kms",814 cc,1st Owner,Manual,21.1 kmpl
4720,2018 Hyundai EON,Magna Plus,"3,80,000",2017,Petrol,"15,998 Kms",814 cc,1st Owner,Manual,23.26 kmpl
4721,2010 Maruti Swift Dzire,VXI,"3,62,500",2010,Petrol,"66,749 Kms",1197 cc,2nd Owner,Manual,19.1 kmpl
4722,2013 Maruti Swift Dzire,VXI,"5,02,500",2013,Petrol,"35,949 Kms",1197 cc,1st Owner,Automatic,16.95 kmpl
4723,2013 Hyundai i10,Sportz AT,"3,85,500",2013,Petrol,"55,656 Kms",1197 cc,2nd Owner,Manual,18.6 kmpl
4724,2014 Maruti Swift,ZXI,"4,84,500",2013,Petrol,"57,544 Kms",1197 cc,2nd Owner,Manual,20.85 kmpl
4725,2014 Maruti Swift Dzire,VXI,"5,09,500",2014,Petrol,"86,857 Kms",1197 cc,1st Owner,Manual,23.01 kmpl
4726,2018 Renault KWID,1.0 RXT 02 Anniversary Edition,"4,18,500",2018,Petrol,"25,772 Kms",999 cc,1st Owner,Manual,20.36 kmpl
4727,2011 Hyundai i10,Sportz,"3,44,500",2011,Petrol,"42,631 Kms",1197 cc,1st Owner,Manual,20.36 kmpl
4728,2008 Hyundai i10,Asta 1.2,"2,95,500",2008,Petrol,"62,500 Kms",1197 cc,1st Owner,Automatic,21.63 kmpl
4729,2016 Maruti Celerio,ZXI AMT,"4,61,500",2015,Petrol,"46,103 Kms",998 cc,1st Owner,Manual,20.92 kmpl
4730,2012 Maruti Alto K10,2010-2014 VXI,"2,87,500",2012,Petrol,"59,050 Kms",998 cc,1st Owner,Manual,20.36 kmpl
4731,2010 Hyundai i10,Magna 1.2,"2,84,000",2010,Petrol,"51,503 Kms",1197 cc,2nd Owner,Manual,20.36 kmpl
4732,2009 Hyundai i10,Magna 1.2,"2,65,000",2009,Petrol,"79,209 Kms",1197 cc,2nd Owner,Automatic,21.63 kmpl
4733,2018 Maruti Celerio,VXi AMT,"4,97,500",2018,Petrol,"20,675 Kms",998 cc,1st Owner,Manual,21.4 kmpl
4734,2017 Maruti Baleno,1.2 Delta,"6,26,500",2016,Petrol,"30,870 Kms",1197 cc,1st Owner,Automatic,23.84 kmpl
4735,2020 Tata Tiago,XZA Plus AMT,"6,63,500",2019,Petrol,"28,656 Kms",1199 cc,1st Owner,Manual,27.3 kmpl
4736,2015 Honda Jazz,1.5 V i DTEC,"5,83,000",2015,Diesel,"56,410 Kms",1498 cc,1st Owner,Manual,18.6 kmpl
4737,2014 Hyundai i20,Asta 1.2,"5,67,500",2014,Petrol,"40,679 Kms",1197 cc,1st Owner,Manual,18.3 kmpl
4738,2012 Toyota Etios Liva,V,"3,68,500",2012,Petrol,"34,981 Kms",1197 cc,1st Owner,Manual,16.11 kmpl
4739,2018 Maruti Eeco,5 Seater AC,"4,45,500",2018,Petrol,"22,004 Kms",1196 cc,1st Owner,Manual,23.84 kmpl
4740,2017 Tata Tiago,1.2 Revotron XZ,"4,78,500",2016,Petrol,"73,108 Kms",1199 cc,1st Owner,Automatic,22 kmpl
4741,2019 Maruti Swift,AMT ZXI Plus BSIV,"7,44,000",2018,Petrol,"28,782 Kms",1197 cc,1st Owner,Manual,16.8 kmpl
4742,2019 Kia Seltos,HTK Plus G,"13,10,000",2019,Petrol,"4,236 Kms",1497 cc,1st Owner,Manual,20.36 kmpl
4743,2011 Hyundai i10,Sportz,"3,17,500",2011,Petrol,"24,383 Kms",1197 cc,1st Owner,Manual,28.09 kmpl
4744,2017 Maruti Ciaz,1.3 Alpha,"7,91,000",2017,Diesel,"45,645 Kms",1248 cc,1st Owner,Manual,20.73 kmpl
4745,2015 Maruti Ciaz,ZXi,"5,65,000",2015,Petrol,"144,339 Kms",1373 cc,1st Owner,Manual,18.7 kmpl
4746,2016 Honda Jazz,1.2 V i VTEC,"6,19,000",2016,Petrol,"23,720 Kms",1199 cc,1st Owner,KA53,Comprehensive
4747,2014 Skoda Rapid,1.6 TDI Elegance,"4,40,700",2013,Diesel,"104,201 Kms",1598 cc,2nd Owner,Manual,20.77 kmpl
4748,2015 Maruti Ertiga,ZDI,"7,10,000",2015,Diesel,"61,758 Kms",1248 cc,1st Owner,Manual,20.5 kmpl
4749,2014 Skoda Rapid,1.6 TDI Elegance,"4,45,000",2013,Diesel,"104,308 Kms",1598 cc,2nd Owner,Manual,22.74 kmpl
4750,2013 Maruti Alto 800,LXI,"2,49,000",2013,Petrol,"25,228 Kms",796 cc,2nd Owner,Manual,17.01 kmpl
4751,2013 Hyundai Verna,1.6 EX VTVT,"4,83,000",2013,Petrol,"71,893 Kms",1591 cc,2nd Owner,Manual,22.32 kmpl
4752,2012 Hyundai Verna,1.6 SX,"5,01,000",2012,Diesel,"99,274 Kms",1582 cc,1st Owner,Manual,16.47 kmpl
4753,2013 Volkswagen Polo,1.2 MPI Comfortline,"4,27,000",2013,Petrol,"82,075 Kms",1198 cc,1st Owner,Automatic,22 kmpl
4754,2018 Renault KWID,Climber 1.0 AMT Opt,"4,99,568",2018,Petrol,"17,000 Kms",999 cc,1st Owner,Manual,18.9 kmpl
4755,2019 Hyundai Grand i10,Sportz,"6,36,500",2019,Petrol,"7,129 Kms",1197 cc,1st Owner,Manual,22.05 kmpl
4756,2015 Maruti Alto 800,VXI,"3,11,500",2015,Petrol,"31,308 Kms",796 cc,2nd Owner,Manual,19.81 kmpl
4757,2008 Hyundai i10,Magna 1.1,"2,41,000",2008,Petrol,"43,582 Kms",1086 cc,2nd Owner,Manual,18.9 kmpl
4758,2013 Hyundai Grand i10,1.2 Kappa Asta,"4,52,760",2013,Petrol,"44,110 Kms",1197 cc,1st Owner,Manual,22.9 kmpl
4759,2011 Maruti Swift,VDI,"4,29,500",2011,Diesel,"86,880 Kms",1248 cc,1st Owner,Automatic,21.63 kmpl
4760,2015 Maruti Celerio,ZXI AMT,"4,10,000",2015,Petrol,"50,200 Kms",998 cc,2nd Owner,Manual,18.49 kmpl
4761,2015 Mahindra TUV 300,T8,"7,13,000",2015,Diesel,"471,000 Kms",1493 cc,1st Owner,Manual,18.49 kmpl
4762,2017 Mahindra TUV 300,T8,"7,39,000",2016,Diesel,"115,323 Kms",1493 cc,2nd Owner,Manual,19.81 kmpl
4763,2011 Hyundai i10,Era,"2,84,000",2011,Petrol,"53,464 Kms",1086 cc,2nd Owner,Manual,21.7 kmpl
4764,2014 Ford Ecosport,Titanium Diesel,"6,22,500",2014,Diesel,"62,204 Kms",1498 cc,2nd Owner,Manual,15.81 kmpl
4765,2020 MG Hector,Hybrid Sharp MT,"19,03,500",2020,Petrol,"9,097 Kms",1451 cc,1st Owner,Manual,16.11 kmpl
4766,2019 Maruti Eeco,5 Seater AC,"4,30,000",2019,Petrol,"34,350 Kms",1196 cc,1st Owner,Manual,18 kmpl
4767,2015 Honda Amaze,S i-Vtech,"4,57,500",2015,Petrol,"59,439 Kms",1198 cc,1st Owner,Manual,24.3 kmpl
4768,2017 Maruti Vitara Brezza,VDi,"8,60,000",2017,Diesel,"72,431 Kms",1248 cc,1st Owner,Automatic,17.1 kmpl
4769,2017 Honda Jazz,V CVT,"6,73,500",2017,Petrol,"64,317 Kms",1199 cc,2nd Owner,Manual,20.3 kmpl
4770,2019 Hyundai Santro,Asta,"5,83,500",2019,Petrol,"19,987 Kms",1086 cc,1st Owner,Manual,24.4 kmpl
4771,2017 Ford Figo,Titanium Diesel,"5,81,000",2017,Diesel,"5,545 Kms",1499 cc,1st Owner,Automatic,21.58 kmpl
4772,2015 Tata Zest,Quadrajet 1.3 XTA,"4,49,500",2015,Diesel,"53,737 Kms",1248 cc,1st Owner,Manual,18.7 kmpl
4773,2017 Honda Jazz,1.2 S i VTEC,"6,51,000",2017,Petrol,"44,490 Kms",1199 cc,1st Owner,Manual,23.01 kmpl
4774,2018 Renault KWID,1.0 RXT Optional,"4,44,500",2018,Petrol,"22,912 Kms",999 cc,1st Owner,Manual,20.36 kmpl
4775,2009 Hyundai i10,Magna 1.2,"2,96,000",2009,Petrol,"26,213 Kms",1197 cc,1st Owner,Manual,22 kmpl
4776,2018 Maruti Swift Dzire,VXI 1.2 BS IV,"7,06,000",2018,Petrol,"26,453 Kms",1197 cc,1st Owner,Manual,24 kmpl
4777,2016 Hyundai Grand i10,CRDi Asta Option,"6,03,000",2016,Diesel,"23,622 Kms",1120 cc,1st Owner,Manual,21.1 kmpl
4778,2016 Hyundai EON,Era Plus,"3,60,000",2016,Petrol,"33,285 Kms",814 cc,1st Owner,Manual,18.6 kmpl
4779,2015 Hyundai i20,Era 1.2,"5,67,000",2015,Petrol,"39,796 Kms",1197 cc,1st Owner,Manual,21.1 kmpl
4780,2015 Hyundai EON,Magna Plus,"3,47,500",2015,Petrol,"4,924 Kms",814 cc,1st Owner,Manual,20.89 kmpl
4781,2018 Maruti Ignis,1.2 Delta BSIV,"5,32,000",2017,Petrol,"42,206 Kms",1197 cc,1st Owner,Manual,18.15 kmpl
4782,2016 Mahindra KUV 100,mFALCON G80 K8,"4,24,000",2016,Petrol,"19,022 Kms",1198 cc,1st Owner,Manual,18.5 kmpl
4783,2016 Honda Brio,1.2 E MT,"4,31,000",2016,Petrol,"43,771 Kms",1198 cc,1st Owner,Manual,18.9 kmpl
4784,2019 Hyundai Grand i10,1.2 Kappa Sportz BSIV,"6,08,000",2019,Petrol,"9,369 Kms",1197 cc,1st Owner,Manual,19.7 kmpl
4785,2010 Maruti Alto,LXi BSIII,"2,30,500",2010,Petrol,"60,998 Kms",796 cc,1st Owner,Manual,20.36 kmpl
4786,2008 Hyundai i10,Sportz,"2,73,500",2008,Petrol,"93,398 Kms",1197 cc,1st Owner,Automatic,22 kmpl
4787,2018 Renault KWID,Climber 1.0 AMT Opt,"4,99,568",2018,Petrol,"17,000 Kms",999 cc,1st Owner,Manual,18.9 kmpl
4788,2019 Hyundai Grand i10,Sportz,"6,36,500",2019,Petrol,"7,129 Kms",1197 cc,1st Owner,Manual,22.05 kmpl
4789,2015 Maruti Alto 800,VXI,"3,11,500",2015,Petrol,"31,308 Kms",796 cc,2nd Owner,Manual,19.81 kmpl
4790,2008 Hyundai i10,Magna 1.1,"2,41,000",2008,Petrol,"43,582 Kms",1086 cc,2nd Owner,Manual,18.9 kmpl
4791,2013 Hyundai Grand i10,1.2 Kappa Asta,"4,52,760",2013,Petrol,"44,110 Kms",1197 cc,1st Owner,Manual,18.9 kmpl
4792,2016 Hyundai Grand i10,Sportz,"5,26,500",2016,Petrol,"18,740 Kms",1197 cc,1st Owner,Automatic,24.04 kmpl
4793,2018 Renault KWID,1.0 RXT AMT BSIV,"4,77,000",2018,Petrol,"24,416 Kms",999 cc,1st Owner,Automatic,18.2 kmpl
4794,2018 Honda Jazz,V CVT,"7,24,000",2018,Petrol,"19,101 Kms",1199 cc,2nd Owner,Manual,18.7 kmpl
4795,2015 Honda Jazz,1.2 SV i VTEC,"6,11,871",2015,Petrol,"26,166 Kms",1199 cc,1st Owner,Manual,21.74 kmpl
4796,2017 Renault KWID,1.0 RXT Opt,"4,58,532",2017,Petrol,"23,390 Kms",999 cc,1st Owner,Manual,24.7 kmpl
4797,2018 Maruti Alto 800,LXI,"3,57,000",2017,Petrol,"42,752 Kms",796 cc,1st Owner,Manual,23.1 kmpl
4798,2018 Maruti Celerio,ZXI MT BSIV,"4,96,500",2017,Petrol,"20,605 Kms",998 cc,1st Owner,KA53,Comprehensive
4799,2016 Maruti Alto 800,LXI,"3,28,000",2016,Petrol,"53,908 Kms",796 cc,1st Owner,Manual,18.9 kmpl
4800,2019 Hyundai Grand i10,Magna,"5,78,000",2019,Petrol,"21,238 Kms",1197 cc,1st Owner,Manual,19.81 kmpl
4801,2012 Hyundai i10,Magna 1.1L,"3,49,500",2012,Petrol,"30,858 Kms",1086 cc,1st Owner,Automatic,23.1 kmpl
4802,2016 Maruti Celerio,VXI AT,"4,86,326",2016,Petrol,"26,832 Kms",998 cc,1st Owner,Automatic,24.04 kmpl
4803,2018 Renault KWID,1.0 RXT AMT,"4,56,500",2018,Petrol,"21,565 Kms",999 cc,1st Owner,Manual,18.9 kmpl
4804,2017 Hyundai Grand i10,Sportz,"5,62,000",2017,Petrol,"21,163 Kms",1197 cc,1st Owner,Manual,20.36 kmpl
4805,2011 Hyundai i10,Sportz Option,"3,08,500",2011,Petrol,"63,300 Kms",1197 cc,2nd Owner,Manual,20.3 kmpl
4806,2019 Hyundai Santro,Asta BSIV,"5,71,500",2018,Petrol,"21,853 Kms",1086 cc,1st Owner,Automatic,24.04 kmpl
4807,2018 Renault KWID,AMT,"4,67,000",2018,Petrol,"20,965 Kms",999 cc,1st Owner,Manual,18.9 kmpl
4808,2016 Hyundai Grand i10,Sportz,"5,16,000",2016,Petrol,"28,974 Kms",1197 cc,1st Owner,Manual,18.9 kmpl
4809,2017 Hyundai Grand i10,Sportz,"5,10,000",2017,Petrol,"49,814 Kms",1197 cc,1st Owner,Manual,17.5 kmpl
4810,2009 Maruti Swift Dzire,VXi,"3,29,000",2009,Petrol,"86,950 Kms",1298 cc,2nd Owner,Automatic,18.9 kmpl
4811,2015 Hyundai Grand i10,AT Asta,"5,15,500",2015,Petrol,"26,776 Kms",1197 cc,2nd Owner,Manual,19.4 kmpl
4812,2013 Honda Brio,S MT,"3,66,827",2013,Petrol,"51,544 Kms",1198 cc,2nd Owner,KA03,Comprehensive
4813,2013 Hyundai EON,Magna,"2,86,000",2013,Petrol,"34,000 Kms",814 cc,1st Owner,Manual,21.1 kmpl
4814,2018 Hyundai EON,Magna Plus,"3,80,000",2017,Petrol,"15,998 Kms",814 cc,1st Owner,Manual,23.26 kmpl
4815,2010 Maruti Swift Dzire,VXI,"3,62,500",2010,Petrol,"66,749 Kms",1197 cc,2nd Owner,Manual,19.1 kmpl
4816,2013 Maruti Swift Dzire,VXI,"5,02,500",2013,Petrol,"35,949 Kms",1197 cc,1st Owner,Automatic,16.95 kmpl
4817,2013 Hyundai i10,Sportz AT,"3,85,500",2013,Petrol,"55,656 Kms",1197 cc,2nd Owner,Manual,18.6 kmpl
4818,2014 Maruti Swift,ZXI,"4,84,500",2013,Petrol,"57,544 Kms",1197 cc,2nd Owner,Manual,20.85 kmpl
4819,2014 Maruti Swift Dzire,VXI,"5,09,500",2014,Petrol,"86,857 Kms",1197 cc,1st Owner,Manual,23.01 kmpl
4820,2018 Renault KWID,1.0 RXT 02 Anniversary Edition,"4,18,500",2018,Petrol,"25,772 Kms",999 cc,1st Owner,Manual,20.36 kmpl
4821,2011 Hyundai i10,Sportz,"3,44,500",2011,Petrol,"42,631 Kms",1197 cc,1st Owner,Manual,20.36 kmpl
4822,2008 Hyundai i10,Asta 1.2,"2,95,500",2008,Petrol,"62,500 Kms",1197 cc,1st Owner,Automatic,21.63 kmpl
4823,2016 Maruti Celerio,ZXI AMT,"4,61,500",2015,Petrol,"46,103 Kms",998 cc,1st Owner,Manual,20.92 kmpl
4824,2012 Maruti Alto K10,2010-2014 VXI,"2,87,500",2012,Petrol,"59,050 Kms",998 cc,1st Owner,Manual,20.36 kmpl
4825,2010 Hyundai i10,Magna 1.2,"2,84,000",2010,Petrol,"51,503 Kms",1197 cc,2nd Owner,Manual,20.36 kmpl
4826,2009 Hyundai i10,Magna 1.2,"2,65,000",2009,Petrol,"79,209 Kms",1197 cc,2nd Owner,Automatic,21.63 kmpl
4827,2018 Maruti Celerio,VXi AMT,"4,97,500",2018,Petrol,"20,675 Kms",998 cc,1st Owner,Manual,21.4 kmpl
4828,2017 Maruti Baleno,1.2 Delta,"6,26,500",2016,Petrol,"30,870 Kms",1197 cc,1st Owner,Automatic,23.84 kmpl
4829,2020 Tata Tiago,XZA Plus AMT,"6,63,500",2019,Petrol,"28,656 Kms",1199 cc,1st Owner,Manual,27.3 kmpl
4830,2015 Honda Jazz,1.5 V i DTEC,"5,83,000",2015,Diesel,"56,410 Kms",1498 cc,1st Owner,Manual,18.6 kmpl
4831,2014 Hyundai i20,Asta 1.2,"5,67,500",2014,Petrol,"40,679 Kms",1197 cc,1st Owner,Manual,18.3 kmpl
4832,2012 Toyota Etios Liva,V,"3,68,500",2012,Petrol,"34,981 Kms",1197 cc,1st Owner,Manual,16.11 kmpl
4833,2018 Maruti Eeco,5 Seater AC,"4,45,500",2018,Petrol,"22,004 Kms",1196 cc,1st Owner,Manual,23.84 kmpl
4834,2017 Tata Tiago,1.2 Revotron XZ,"4,78,500",2016,Petrol,"73,108 Kms",1199 cc,1st Owner,Automatic,22 kmpl
4835,2019 Maruti Swift,AMT ZXI Plus BSIV,"7,44,000",2018,Petrol,"28,782 Kms",1197 cc,1st Owner,Manual,16.8 kmpl
4836,2019 Kia Seltos,HTK Plus G,"13,10,000",2019,Petrol,"4,236 Kms",1497 cc,1st Owner,Manual,20.36 kmpl
4837,2011 Hyundai i10,Sportz,"3,17,500",2011,Petrol,"24,383 Kms",1197 cc,1st Owner,Manual,28.09 kmpl
4838,2017 Maruti Ciaz,1.3 Alpha,"7,91,000",2017,Diesel,"45,645 Kms",1248 cc,1st Owner,Manual,20.73 kmpl
4839,2015 Maruti Ciaz,ZXi,"5,65,000",2015,Petrol,"144,339 Kms",1373 cc,1st Owner,Manual,18.7 kmpl
4840,2016 Honda Jazz,1.2 V i VTEC,"6,19,000",2016,Petrol,"23,720 Kms",1199 cc,1st Owner,KA53,Comprehensive
4841,2014 Skoda Rapid,1.6 TDI Elegance,"4,40,700",2013,Diesel,"104,201 Kms",1598 cc,2nd Owner,Manual,20.77 kmpl
4842,2015 Maruti Ertiga,ZDI,"7,10,000",2015,Diesel,"61,758 Kms",1248 cc,1st Owner,Manual,20.5 kmpl
4843,2014 Skoda Rapid,1.6 TDI Elegance,"4,45,000",2013,Diesel,"104,308 Kms",1598 cc,2nd Owner,Manual,22.74 kmpl
4844,2013 Maruti Alto 800,LXI,"2,49,000",2013,Petrol,"25,228 Kms",796 cc,2nd Owner,Manual,17.01 kmpl
4845,2013 Hyundai Verna,1.6 EX VTVT,"4,83,000",2013,Petrol,"71,893 Kms",1591 cc,2nd Owner,Manual,22.32 kmpl
4846,2012 Hyundai Verna,1.6 SX,"5,01,000",2012,Diesel,"99,274 Kms",1582 cc,1st Owner,Manual,16.47 kmpl
4847,2013 Volkswagen Polo,1.2 MPI Comfortline,"4,27,000",2013,Petrol,"82,075 Kms",1198 cc,1st Owner,Automatic,22 kmpl
4848,2018 Renault KWID,Climber 1.0 AMT Opt,"4,99,568",2018,Petrol,"17,000 Kms",999 cc,1st Owner,Manual,18.9 kmpl
4849,2019 Hyundai Grand i10,Sportz,"6,36,500",2019,Petrol,"7,129 Kms",1197 cc,1st Owner,Manual,22.05 kmpl
4850,2015 Maruti Alto 800,VXI,"3,11,500",2015,Petrol,"31,308 Kms",796 cc,2nd Owner,Manual,19.81 kmpl
4851,2008 Hyundai i10,Magna 1.1,"2,41,000",2008,Petrol,"43,582 Kms",1086 cc,2nd Owner,Manual,18.9 kmpl
4852,2013 Hyundai Grand i10,1.2 Kappa Asta,"4,52,760",2013,Petrol,"44,110 Kms",1197 cc,1st Owner,Manual,22.9 kmpl
4853,2011 Maruti Swift,VDI,"4,29,500",2011,Diesel,"86,880 Kms",1248 cc,1st Owner,Automatic,21.63 kmpl
4854,2015 Maruti Celerio,ZXI AMT,"4,10,000",2015,Petrol,"50,200 Kms",998 cc,2nd Owner,Manual,18.49 kmpl
4855,2015 Mahindra TUV 300,T8,"7,13,000",2015,Diesel,"471,000 Kms",1493 cc,1st Owner,Manual,18.49 kmpl
4856,2017 Mahindra TUV 300,T8,"7,39,000",2016,Diesel,"115,323 Kms",1493 cc,2nd Owner,Manual,19.81 kmpl
4857,2011 Hyundai i10,Era,"2,84,000",2011,Petrol,"53,464 Kms",1086 cc,2nd Owner,Manual,21.7 kmpl
4858,2014 Ford Ecosport,Titanium Diesel,"6,22,500",2014,Diesel,"62,204 Kms",1498 cc,2nd Owner,Manual,15.81 kmpl
4859,2020 MG Hector,Hybrid Sharp MT,"19,03,500",2020,Petrol,"9,097 Kms",1451 cc,1st Owner,Manual,16.11 kmpl
4860,2019 Maruti Eeco,5 Seater AC,"4,30,000",2019,Petrol,"34,350 Kms",1196 cc,1st Owner,Manual,18 kmpl
4861,2015 Honda Amaze,S i-Vtech,"4,57,500",2015,Petrol,"59,439 Kms",1198 cc,1st Owner,Manual,24.3 kmpl
4862,2017 Maruti Vitara Brezza,VDi,"8,60,000",2017,Diesel,"72,431 Kms",1248 cc,1st Owner,Automatic,17.1 kmpl
4863,2017 Honda Jazz,V CVT,"6,73,500",2017,Petrol,"64,317 Kms",1199 cc,2nd Owner,Manual,20.3 kmpl
4864,2019 Hyundai Santro,Asta,"5,83,500",2019,Petrol,"19,987 Kms",1086 cc,1st Owner,Manual,24.4 kmpl
4865,2017 Ford Figo,Titanium Diesel,"5,81,000",2017,Diesel,"5,545 Kms",1499 cc,1st Owner,Automatic,21.58 kmpl
4866,2015 Tata Zest,Quadrajet 1.3 XTA,"4,49,500",2015,Diesel,"53,737 Kms",1248 cc,1st Owner,Manual,18.7 kmpl
4867,2017 Honda Jazz,1.2 S i VTEC,"6,51,000",2017,Petrol,"44,490 Kms",1199 cc,1st Owner,Manual,23.01 kmpl
4868,2018 Renault KWID,1.0 RXT Optional,"4,44,500",2018,Petrol,"22,912 Kms",999 cc,1st Owner,Manual,20.36 kmpl
4869,2009 Hyundai i10,Magna 1.2,"2,96,000",2009,Petrol,"26,213 Kms",1197 cc,1st Owner,Manual,22 kmpl
4870,2018 Maruti Swift Dzire,VXI 1.2 BS IV,"7,06,000",2018,Petrol,"26,453 Kms",1197 cc,1st Owner,Manual,24 kmpl
4871,2016 Hyundai Grand i10,CRDi Asta Option,"6,03,000",2016,Diesel,"23,622 Kms",1120 cc,1st Owner,Manual,21.1 kmpl
4872,2016 Hyundai EON,Era Plus,"3,60,000",2016,Petrol,"33,285 Kms",814 cc,1st Owner,Manual,18.6 kmpl
4873,2015 Hyundai i20,Era 1.2,"5,67,000",2015,Petrol,"39,796 Kms",1197 cc,1st Owner,Manual,21.1 kmpl
4874,2015 Hyundai EON,Magna Plus,"3,47,500",2015,Petrol,"4,924 Kms",814 cc,1st Owner,Manual,20.89 kmpl
4875,2018 Maruti Ignis,1.2 Delta BSIV,"5,32,000",2017,Petrol,"42,206 Kms",1197 cc,1st Owner,Manual,18.15 kmpl
4876,2016 Mahindra KUV 100,mFALCON G80 K8,"4,24,000",2016,Petrol,"19,022 Kms",1198 cc,1st Owner,Manual,18.5 kmpl
4877,2016 Honda Brio,1.2 E MT,"4,31,000",2016,Petrol,"43,771 Kms",1198 cc,1st Owner,Manual,18.9 kmpl
4878,2019 Hyundai Grand i10,1.2 Kappa Sportz BSIV,"6,08,000",2019,Petrol,"9,369 Kms",1197 cc,1st Owner,Manual,19.7 kmpl
4879,2010 Maruti Alto,LXi BSIII,"2,30,500",2010,Petrol,"60,998 Kms",796 cc,1st Owner,Manual,20.36 kmpl
4880,2008 Hyundai i10,Sportz,"2,73,500",2008,Petrol,"93,398 Kms",1197 cc,1st Owner,Automatic,22 kmpl
